document	sentences	fast	slow	slow1	slow2	hwc	exclude_conflict	hwc1	compete2	resource1	competition2	ipcc	co_slow	co_hwc	co_resourcecompetition	doc_ipcc	1.1. fast climate onset	1.2. slow climate onset	2.1. human-wildlife conflict and fast climate onset	2.2. human-wildlife conflict and slow climate onset	3.1. human-wildlife conflict and natural resource competition	4.1. wild life conflict in articles that mention ipcc	1. climate change	2. climate change and human wild life conflict	3. resource competition and human-wild life conflict	4. wild life conflict in articles that mention ipcc
wiki2023_United_Nations_Climate_Change_Conference	"[73]
on 1 december 2023 activists protested outside the venue, calling for ecocideâmass environmental destructionâto be made a crime at the international criminal court."	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
wiki2023_United_Nations_Climate_Change_Conference	"[74]
the head of the international monetary fund, kristalina georgieva, expressed satisfaction from the beginning of the conference because the loss and damage fund was created, but said that for further decarbonisation carbon pricing should be advanced and fossil fuel subsidies eliminated."	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
wiki2023_United_Nations_Climate_Change_Conference	fossil fuel subsidies reached a record level of 7.1 trillion dollars in the year 2022, due to high fuel prices and inflation.	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
wiki2023_United_Nations_Climate_Change_Conference	[75] there are propositions for a creation of a global carbon market managed by the united nations in the conference.	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
wiki2023_United_Nations_Climate_Change_Conference	some steps are already done.	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
wiki2023_United_Nations_Climate_Change_Conference	"[76][77][78]
on 2 december 2023, cop28 participants launched a declaration to triple nuclear energy capacity from 2020 to 2050."	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
wiki2023_United_Nations_Climate_Change_Conference	[79] the declaration was unveiled by us climate envoy john kerry, and signed by 25 countries: armenia, bulgaria, canada, croatia, czech republic, finland, france, ghana, hungary, jamaica, japan, moldova, mongolia, morocco, netherlands, poland, romania, slovakia, slovenia, south korea, sweden, ukraine, united arab emirates, united kingdom and the united states.	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
wiki2023_United_Nations_Climate_Change_Conference	the signing countries pledged to implement policies to extend their nuclear capacities, stating that nuclear power played a key role in cutting carbon emissions to net zero.	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
wiki2023_United_Nations_Climate_Change_Conference	"[80][81][82]
on 3 december 2023, the guardian revealed that cop28 president sultan al-jaber had dismissed demands for a fossil fuel phase-out, denying its basis in science and claiming it would prevent economic development."	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
wiki2023_United_Nations_Climate_Change_Conference	"[83] the following day, al-jaber held a press conference in which he stated he ""respects science"", thinks a phaseout of fossil fuel use is inevitable and claimed his comments were taken out of context."	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
wiki2023_United_Nations_Climate_Change_Conference	"[84]
on 6 december 2023, haitham al-ghais, the current opec secretary-general, urged member nations to focus negotiations on reducing carbon emissions, rather than prohibiting the extraction and sale of fossil fuels."	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
wiki2023_United_Nations_Climate_Change_Conference	[85] as a reaction, greenpeace published a press release calling for arab countries to phase out fossil fuels by 2050, ensuring a just transition.	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
wiki2023_United_Nations_Climate_Change_Conference	"greenpeace said that ""the latest research from christian aid and the international institute for applied systems analysis in vienna shows that both the united arab emirates and saudi arabia face a gdp growth reduction of â72% by 2100 if the global temperature rise is allowed to reach 3â°c."	False	True	True	True	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	True	False	False	False
wiki2023_United_Nations_Climate_Change_Conference	"""[86] the study called mercury rising: the economic impact of climate change on the arabian peninsula predicts a 69% drop in gdp growth for countries at the persian gulf in average, with the highest impact on saudi arabia, kuwait, qatar and the uae if temperatures will reach this level."	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False
wiki2023_United_Nations_Climate_Change_Conference	if temperature rise will be limited to 1.5 degrees, the reduction in economic growth will be limited to 8.2% by 2050 and 36% by 2100.	False	True	True	True	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	True	False	False	False
