document	sentences	lista	listb	listc	listd	liste	listf	listg	co_occurrencea	co_occurrenceb	conditional_a	conditional_b	vadar_compound	1.1	1	2.1	2	3.1	3	4.1	4	5.1	5	6.1	6	7.1	7.2	7.3	7.4	7	8.1	8.2	8
doc1	4.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	the coastal state shall clearly indicate such sea lanes and traffic separation schemes on charts to which due publicity shall be given.	False	False	False	False	False	False	False	False	False	True	True	0.4019	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	article 23.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"foreign nuclear-powered ships and ships carrying nuclear or other inherently dangerous or noxious substances
foreign nuclear-powered ships and ships carrying nuclear or other inherently dangerous or noxious substances shall, when exercising the right of innocent passage through the territorial sea, carry documents and observe special precautionary measures established for such ships by international agreements."	False	False	False	False	True	False	False	False	False	True	True	-0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	article 24.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"duties of the coastal state
1."	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	the coastal state shall not hamper the innocent passage of foreign ships through the territorial sea except in accordance with this convention.	False	False	False	False	False	False	False	False	False	True	True	-0.2584	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"in particular, in the application of this convention or of any laws or regulations adopted in conformity with this convention, the coastal state shall not:
(a)	 impose requirements on foreign ships which have the practical effect of denying or impairing the right of innocent passage; or
(b)	 discriminate in form or in fact against the ships of any state or against ships carrying cargoes to, from or on behalf of any state."	False	False	False	False	False	False	False	False	False	True	True	0.2235	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	2.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	the coastal state shall give appropriate publicity to any danger to navigation, of which it has knowledge, within its territorial sea.	False	False	False	False	False	False	False	False	False	True	True	-0.5267	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	article 25.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"rights of protection of the coastal state
1."	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	the coastal state may take the necessary steps in its territorial sea to prevent passage which is not innocent.	False	False	False	False	False	False	False	False	False	True	True	-0.2349	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	2.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
